imagenet-zeroshot-val-top1,imagenet-zeroshot-val-top5,name,epoch
0.5837,0.84742,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,24
0.5642,0.83722,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,13
0.61708,0.87262,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,45
0.5715,0.83874,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,25
0.59728,0.85692,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,31
0.4974,0.77446,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,3
0.5555,0.8262,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,11
0.5827,0.84828,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,26
0.5924,0.85178,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,28
0.61672,0.87034,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,47
0.23684,0.46666,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,1
0.6072,0.86438,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,39
0.60904,0.86804,Model-B-16_Data-400M_Samples-34B_lr-1e-3_bs-88k.pt,43
0.61126,0.86732,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,70
0.47058,0.75348,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,5
0.5002,0.77842,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,14
0.48158,0.76414,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,7
0.54072,0.81766,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,42
0.51974,0.79452,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,31
0.552,0.8263,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,47
0.51468,0.7925,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,25
0.49692,0.78044,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,15
0.55802,0.82762,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,50
0.53568,0.81,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,41
0.5067,0.78494,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,22
0.60838,0.86434,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,69
0.59868,0.85706,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,66
0.61414,0.86862,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,71
0.52662,0.8027,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,34
0.5026,0.78426,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,20
0.59704,0.85518,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,65
0.51306,0.7927,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,27
0.60418,0.8606,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,67
0.51098,0.78842,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,23
0.53628,0.8097,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,38
0.50044,0.7821,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,19
0.62696,0.87498,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,75
0.57558,0.83968,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,57
0.57672,0.84122,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,58
0.57838,0.84374,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,59
0.48782,0.76602,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,8
0.5366,0.80968,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,40
0.56078,0.83014,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,52
0.5237,0.7991,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,30
0.46116,0.74396,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,4
0.55948,0.8307,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,51
0.52046,0.79936,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,29
0.54738,0.82266,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,46
0.47506,0.75438,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,6
0.5566,0.82286,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,49
0.63626,0.88072,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,78
0.48708,0.77242,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,13
0.58868,0.85058,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,63
0.48624,0.7676,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,11
0.6055,0.86104,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,68
0.5856,0.8502,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,61
0.63358,0.87908,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,77
0.48778,0.76884,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,10
0.64122,0.88316,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,83
0.6304,0.87662,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,76
0.63926,0.88178,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,80
0.62344,0.87328,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,74
0.59238,0.85382,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,64
0.55926,0.83328,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,53
0.63732,0.88132,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,79
0.64104,0.88296,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,82
0.50418,0.78448,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,18
0.61546,0.87054,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,72
0.62006,0.871,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,73
0.53022,0.80676,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,35
0.57922,0.84424,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,60
0.52662,0.8043,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,37
0.55682,0.82736,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,48
0.51614,0.7962,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,28
0.48874,0.7703,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,12
0.50814,0.78932,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,21
0.54376,0.81836,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,43
0.455,0.73434,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,3
0.54256,0.81584,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,44
0.50996,0.78832,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,24
0.38664,0.66154,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,1
0.56438,0.83566,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,54
0.64072,0.88338,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,84
0.43156,0.71264,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,2
0.51598,0.7941,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,26
0.56786,0.83536,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,55
0.5339,0.80714,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,36
0.52376,0.7997,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,33
0.52182,0.802,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,32
0.49936,0.78112,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,16
0.58624,0.84926,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,62
0.54794,0.81982,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,45
0.48454,0.76542,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,9
0.6394,0.88276,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,81
0.53952,0.81326,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,39
0.50008,0.78216,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,17
0.57248,0.8392,Model-B-32_Data-400M_Samples-34B_lr-5e-4_bs-32k.pt,56
0.6066,0.8645,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,81
0.59126,0.85306,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,53
0.60892,0.86516,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,89
0.61622,0.86854,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,118
0.58924,0.84842,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,59
0.58712,0.85352,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,46
0.58264,0.84602,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,33
0.5652,0.83378,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,20
0.61496,0.86202,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,102
0.58918,0.85048,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,50
0.61626,0.86846,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,107
0.63956,0.87446,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,163
0.60708,0.86088,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,82
0.60132,0.8568,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,70
0.63856,0.87408,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,150
0.60244,0.8603,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,71
0.59008,0.85174,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,57
0.59102,0.85252,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,51
0.6342,0.87266,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,140
0.45254,0.72914,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,8
0.59572,0.85524,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,56
0.61582,0.86728,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,109
0.61394,0.8659,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,108
0.45222,0.73216,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,9
0.58226,0.84562,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,35
0.62198,0.87034,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,124
0.63646,0.8727,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,149
0.61786,0.8675,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,112
0.60094,0.85708,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,75
0.63918,0.8735,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,154
0.2525,0.49578,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,4
0.6197,0.86856,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,117
0.6167,0.86526,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,110
0.6145,0.86554,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,101
0.5934,0.85456,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,54
0.61554,0.86712,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,116
0.62502,0.86976,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,130
0.25816,0.49086,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,10
0.6107,0.86342,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,92
0.62658,0.87134,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,134
0.58724,0.85158,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,44
0.62794,0.87152,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,133
0.58946,0.85342,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,55
0.57184,0.83832,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,64
0.63994,0.87476,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,162
0.60836,0.8637,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,83
0.6264,0.86938,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,131
0.58424,0.84744,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,38
0.62648,0.87036,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,128
0.63994,0.87418,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,160
0.59994,0.85904,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,68
0.63204,0.87394,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,138
0.61388,0.86506,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,97
0.63134,0.87322,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,136
0.59084,0.85136,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,52
0.6097,0.8619,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,93
0.59642,0.85498,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,80
0.6364,0.87282,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,152
0.61114,0.8632,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,100
0.63908,0.874,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,156
0.60968,0.86628,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,88
0.563,0.83314,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,22
0.61206,0.86534,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,104
0.57218,0.83854,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,23
0.61976,0.86888,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,119
0.60732,0.8643,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,91
0.63018,0.87204,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,132
0.5764,0.84358,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,30
0.63718,0.87306,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,145
0.61632,0.86694,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,106
0.57672,0.84504,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,32
0.61806,0.8682,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,123
0.6235,0.86702,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,125
0.54702,0.81518,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,14
0.6328,0.8718,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,141
0.6223,0.8702,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,114
0.07398,0.19846,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,2
0.63496,0.87294,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,142
0.64056,0.87448,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,158
0.63828,0.87336,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,151
0.6364,0.87386,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,146
0.56974,0.83914,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,27
0.63498,0.87304,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,144
0.29696,0.54902,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,5
0.54902,0.82364,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,17
0.609,0.86342,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,85
0.58768,0.84808,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,49
0.60876,0.86332,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,87
0.42472,0.70534,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,7
0.63904,0.87374,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,155
0.56472,0.83436,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,21
0.60022,0.85638,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,63
0.5784,0.84308,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,34
0.59802,0.85536,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,60
0.63138,0.8737,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,137
0.60454,0.86498,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,84
0.6032,0.8592,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,78
0.60054,0.85686,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,77
0.60106,0.85742,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,65
0.58382,0.85,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,40
0.60438,0.86068,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,69
0.59874,0.85724,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,74
0.59548,0.85526,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,61
0.5491,0.82072,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,15
0.60566,0.86098,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,90
0.59926,0.85578,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,67
0.6226,0.86736,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,129
0.62204,0.86932,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,121
0.6367,0.8738,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,147
0.62136,0.86972,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,113
0.63638,0.8732,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,148
0.60156,0.8598,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,66
0.58202,0.84636,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,36
0.6345,0.87194,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,143
0.6,0.8544,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,72
0.60706,0.86068,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,86
0.61034,0.86296,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,94
0.57228,0.8395,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,29
0.61254,0.86626,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,103
0.61058,0.86374,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,99
0.59278,0.85592,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,62
0.60436,0.86092,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,95
0.61932,0.867,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,105
0.58614,0.8508,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,41
0.52122,0.7959,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,12
0.58582,0.84836,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,37
0.5953,0.85302,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,58
0.6004,0.85934,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,73
0.62712,0.87158,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,135
0.6035,0.86016,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,79
0.61684,0.86784,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,115
0.58196,0.84476,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,42
0.60344,0.85778,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,76
0.55428,0.82464,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,18
0.55426,0.82418,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,16
0.6085,0.86308,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,98
0.63984,0.87474,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,161
0.3924,0.66558,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,6
0.58724,0.85256,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,48
0.5536,0.82486,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,19
0.62442,0.86836,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,126
0.56648,0.83466,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,24
0.53482,0.80712,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,13
0.61824,0.86734,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,120
0.6219,0.86836,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,122
0.58662,0.85122,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,45
0.5736,0.84024,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,25
0.62422,0.8692,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,127
0.57382,0.83976,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,31
0.12612,0.29584,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,3
0.63234,0.87354,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,139
0.48346,0.76136,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,11
0.5796,0.8448,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,26
0.61798,0.8679,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,111
0.57012,0.83906,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,28
0.5882,0.8512,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,47
0.63754,0.87336,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,153
0.60646,0.85988,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,96
0.02246,0.07512,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,1
0.6402,0.87408,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,159
0.63952,0.87388,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,157
0.57012,0.83914,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,39
0.58718,0.85014,Model-L-14_Data-80M_Samples-13B_lr-1e-3_bs-88k.pt,43
0.5762,0.83914,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,20
0.47396,0.75142,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,8
0.47754,0.75798,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,9
0.08468,0.21524,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,4
0.50286,0.77896,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,10
0.5843,0.84586,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,22
0.58816,0.84776,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,23
0.61024,0.8589,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,30
0.61166,0.86064,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,32
0.5447,0.81986,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,14
0.0714,0.18572,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,2
0.60386,0.85736,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,27
0.33588,0.6068,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,5
0.55936,0.82798,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,17
0.36802,0.64622,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,7
0.5748,0.83908,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,21
0.5475,0.81906,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,15
0.6085,0.85894,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,29
0.50926,0.78396,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,12
0.56912,0.83304,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,18
0.55728,0.82414,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,16
0.40422,0.6808,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,6
0.56478,0.8325,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,19
0.5935,0.85248,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,24
0.53328,0.80568,Model-L-14_Data-80M_Samples-3B_lr-1e-3_bs-88k.pt,13
